APPOINTMENT_ODU_ID,PRACTICE_ODU_ID,PRACTICE_NAME,PATIENT_ODU_ID,RESOURCE_ODU_ID,APPOINTMENT_DATE,APPOINTMENT_DATETIME,DURATION,PIMS_SOURCE,PIMS_SCHEDULE_TYPE,PIMS_STATUS,NOTES,APPOINTMENT_TYPE,IS_CANCELED_APPOINTMENT,ODU_IS_DELETED,CREATED_DATE,APPT_DATE,TOTAL_AMOUNT,TOTAL_QTY,ANY_INCLINIC,ANY_REVENUE,TXN_COUNT,NO_SHOW,LEAD_TIME_HOURS,DAY_OF_WEEK,HOUR_OF_DAY,MONTH,WEEKDAY_NUM,IS_WEEKEND,IS_MORNING_SLOT,IS_AFTERNOON_SLOT,IS_EVENING_SLOT,DURATION_MIN,PREV_APPT_DATE,DAYS_SINCE_LAST_APPT,PAST_NOSHOW_RATE,RESOURCE_NOSHOW_RATE,PRACTICE_NOSHOW_RATE,IS_MONTH_START,IS_MONTH_END
332189-93989,93989-location,Dogs & Cats Hospital,3819-93989,23-93989,2025-02-24,2025-02-24 10:00:00,15,Appointment,Exam,Kept,"TOR: 01-13-25 at 10:22a: Recheck_x000D_
_x000D_
2/22/2025 11:10 AM: Appointment is confirmed",Professional Services,False,False,2025-01-13,2025-02-24,54.0,4.0,True,True,4.0,False,1018.0,Monday,10,2,0,False,True,False,False,15,2025-01-13 10:00:00,42.0,0.0,0.23934426229508196,0.3671988388969521,False,False
33322-93989,93989-location,Dogs & Cats Hospital,38191-93989,162-93989,2025-02-06,2025-02-06 08:15:00,15,Appointment,Bath by Tech,Kept,TOR: 02-03-25 at 9:50a: Deluxe bath,Professional Services,False,False,2025-02-03,2025-02-06,45.0,1.0,True,True,1.0,False,80.25,Thursday,8,2,3,False,True,False,False,15,,,,0.2857142857142857,0.3671988388969521,False,False
333313-93989,93989-location,Dogs & Cats Hospital,38191-93989,142-93989,2025-02-10,2025-02-10 11:00:00,30,Appointment,Exam,Kept,"JH: 02-10-25 at 7:59a: poss URI - coughing since Fri 2/7_x000D_
*O will wait in car",Professional Services,False,False,2025-02-10,2025-02-10,125.7,47.0,True,True,5.0,False,11.0,Monday,11,2,0,False,True,False,False,30,2025-02-06 08:15:00,4.0,0.0,0.24581005586592178,0.3671988388969521,False,False
331171-93989,93989-location,Dogs & Cats Hospital,38193-93989,23-93989,2025-01-06,2025-01-06 09:00:00,30,Appointment,Exam,Rescheduled,"JH: 01-06-25 at 9:32a: forgot about appt, moved from Mon 1/6 to Fri 1/17_x000D_
JH: 12-16-24 at 10:48a: Puppy boosters",Professional Services,False,False,2024-12-16,2025-01-06,0.0,,False,False,,True,513.0,Monday,9,1,0,False,True,False,False,30,,,,0.23934426229508196,0.3671988388969521,False,False
332416-93989,93989-location,Dogs & Cats Hospital,38193-93989,21-93989,2025-01-16,2025-01-16 15:45:00,45,Appointment,Exam,Kept,"SJ: 01-16-25 at 3:02p: Ate a can tab and it's stuck_x000D_
Vacc next puppy if ok - had appointment tomorrow",Professional Services,False,False,2025-01-16,2025-01-16,318.04,7.43,True,True,9.0,False,15.75,Thursday,15,1,3,False,False,True,False,45,2025-01-06 09:00:00,10.0,1.0,0.275092936802974,0.3671988388969521,False,False
331853-93989,93989-location,Dogs & Cats Hospital,38193-93989,23-93989,2025-01-17,2025-01-17 09:00:00,30,Appointment,Exam,Cancelled,"JH: 01-06-25 at 9:32a: forgot about appt, moved from Mon 1/6 to Fri 1/17_x000D_
JH: 12-16-24 at 10:48a: Puppy boosters_x000D_
_x000D_
1/15/2025 9:13 AM: Appointment is confirmed_x000D_
SJ: 01-16-25 at 4:00p: Cancelled came in Thur",Professional Services,True,False,2024-12-16,2025-01-17,0.0,,False,False,,True,777.0,Friday,9,1,4,False,True,False,False,30,2025-01-16 15:45:00,0.0,0.5,0.23934426229508196,0.3671988388969521,False,False
332425-93989,93989-location,Dogs & Cats Hospital,38193-93989,23-93989,2025-02-06,2025-02-06 09:45:00,30,Appointment,Exam,Cancelled,"TOR: 02-05-25 at 1:38p: conflict, wcb_x000D_
_x000D_
TOR: 01-16-25 at 4:51p:booster (DAPP/Rabies)",Professional Services,True,False,2025-01-16,2025-02-06,0.0,,False,False,,True,513.75,Thursday,9,2,3,False,True,False,False,30,2025-01-17 09:00:00,20.0,0.6666666666666666,0.23934426229508196,0.3671988388969521,False,False
33827-93989,93989-location,Dogs & Cats Hospital,38194-93989,142-93989,2025-01-08,2025-01-08 08:30:00,30,Appointment,Surgery,Kept,"LKM: 12-06-24 at 2:08p: mass removal X2    af_x000D_
_x000D_
1/7/2025 8:49 AM: Appointment is confirmed",Surgery,False,False,2024-12-06,2025-01-08,545.8,17.0,True,True,12.0,False,800.5,Wednesday,8,1,2,False,True,False,False,30,,,,0.24581005586592178,0.3671988388969521,False,False
33233-93989,93989-location,Dogs & Cats Hospital,38194-93989,65-93989,2025-01-20,2025-01-20 11:30:00,15,Appointment,Note,Cancelled,TOR: 01-08-25 at 3:37p: Call O's Husband to remind him to bring Kip in for recheck and S/R,Professional Services,True,False,2025-01-08,2025-01-20,0.0,,False,False,,True,299.5,Monday,11,1,0,False,True,False,False,15,2025-01-08 08:30:00,12.0,0.0,0.4251968503937008,0.3671988388969521,False,False
33245-93989,93989-location,Dogs & Cats Hospital,38194-93989,166-93989,2025-01-24,2025-01-24 10:00:00,15,Appointment,Technician appointment,Kept,"SJ: 01-16-25 at 10:58a: R/S_x000D_
_x000D_
1/22/2025 10:54 AM: Appointment is confirmed",Professional Services,False,False,2025-01-16,2025-01-24,0.0,,False,False,,True,202.0,Friday,10,1,4,False,True,False,False,15,2025-01-20 11:30:00,3.0,0.5,0.4013605442176871,0.3671988388969521,False,False
331231-93989,93989-location,Dogs & Cats Hospital,38195-93989,142-93989,2025-01-08,2025-01-08 15:00:00,30,Appointment,Exam,Kept,"PEB: 12-17-24 at 11:47a: O needed a later date. Will pick up Kip at this time._x000D_
TOR: 11-21-24 at 11:58a: Recheck , cytopoint_x000D_
_x000D_
1/6/2025 3:25 PM: Appointment is confirmed",Professional Services,False,False,2024-11-21,2025-01-08,52.0,2.0,True,True,2.0,False,1167.0,Wednesday,15,1,2,False,False,True,False,30,,,,0.24581005586592178,0.3671988388969521,False,False
33958-93989,93989-location,Dogs & Cats Hospital,38197-93989,166-93989,2025-01-10,2025-01-10 07:45:00,15,Appointment,Note,Scheduled,PEB: 12-10-24 at 12:09p: call to remind to reweigh for prevention,Professional Services,False,False,2024-12-10,2025-01-10,0.0,,False,False,,True,751.75,Friday,7,1,4,False,True,False,False,15,,,,0.4013605442176871,0.3671988388969521,False,False
333165-93989,93989-location,Dogs & Cats Hospital,38197-93989,142-93989,2025-02-07,2025-02-07 08:30:00,30,Appointment,Exam,Cancelled,"LP: 02-06-25 at 4:54p: got called into work, sent Otto message to reschedule _x000D_
TOR: 02-05-25 at 10:12a: Licking, biting at skin in groin area",Professional Services,True,False,2025-02-05,2025-02-07,0.0,,False,False,,True,56.5,Friday,8,2,4,False,True,False,False,30,2025-01-10 07:45:00,28.0,1.0,0.24581005586592178,0.3671988388969521,False,False
33198-93989,93989-location,Dogs & Cats Hospital,38217-93989,166-93989,2025-01-08,2025-01-08 08:15:00,15,Appointment,Drop Off,Kept,"SJ: 01-08-25 at 8:18a: Vomiting off/on for several weeks_x000D_
improved some on a/d food but is vomiting bile",Professional Services,False,False,2025-01-08,2025-01-08,622.25,13.5,True,True,10.0,False,8.25,Wednesday,8,1,2,False,True,False,False,15,,,,0.4013605442176871,0.3671988388969521,False,False
33244-93989,93989-location,Dogs & Cats Hospital,38219-93989,162-93989,2025-01-17,2025-01-17 08:45:00,15,Appointment,Bath by Tech,Kept,TOR: 01-17-25 at 9:26a: Deluxe bath,Professional Services,False,False,2025-01-17,2025-01-17,69.0,2.0,True,True,2.0,False,8.75,Friday,8,1,4,False,True,False,False,15,,,,0.2857142857142857,0.3671988388969521,False,False
33249-93989,93989-location,Dogs & Cats Hospital,38219-93989,35-93989,2025-01-17,2025-01-17 10:15:00,15,Appointment,Boarding,Kept,SJ: 01-16-25 at 11:53a: Day Board Dose 1/2  Ace,Boarding,False,False,2025-01-16,2025-01-17,69.0,2.0,True,True,2.0,False,34.25,Friday,10,1,4,False,True,False,False,15,2025-01-17 08:45:00,0.0,0.0,0.859504132231405,0.3671988388969521,False,False
331684-93989,93989-location,Dogs & Cats Hospital,3822-93989,65-93989,2025-01-02,2025-01-02 08:00:00,30,Appointment,Surgery,Kept,"TOR: 12-31-24 at 11:32a: Neuter_x000D_
_x000D_
1/1/2025 10:37 AM: Appointment is confirmed",Surgery,False,False,2024-12-31,2025-01-02,189.4,4.0,True,True,5.0,False,56.0,Thursday,8,1,3,False,True,False,False,30,,,,0.4251968503937008,0.3671988388969521,False,False
333887-93989,93989-location,Dogs & Cats Hospital,3822-93989,166-93989,2025-02-24,2025-02-24 15:45:00,15,Appointment,Technician appointment,Kept,JH: 02-24-25 at 3:20p: N/T,Professional Services,False,False,2025-02-24,2025-02-24,20.2,2.0,True,True,2.0,False,15.75,Monday,15,2,0,False,False,True,False,15,2025-01-02 08:00:00,53.0,0.0,0.4013605442176871,0.3671988388969521,False,False
33895-93989,93989-location,Dogs & Cats Hospital,38228-93989,23-93989,2025-01-06,2025-01-06 10:30:00,30,Appointment,Exam,Kept,"PEB: 12-09-24 at 11:29a: Boosters_x000D_
_x000D_
1/4/2025 10:39 AM: Appointment is confirmed",Professional Services,False,False,2024-12-09,2025-01-06,141.0,9.0,True,True,7.0,False,682.5,Monday,10,1,0,False,True,False,False,30,,,,0.23934426229508196,0.3671988388969521,False,False
33896-93989,93989-location,Dogs & Cats Hospital,38228-93989,23-93989,2025-02-04,2025-02-04 08:00:00,60,Appointment,Surgery,Kept,PEB: 12-09-24 at 11:32a: Spay,Surgery,False,False,2024-12-09,2025-02-04,617.6,48.0,True,True,14.0,False,1376.0,Tuesday,8,2,1,False,True,False,False,60,2025-01-06 10:30:00,28.0,0.0,0.23934426229508196,0.3671988388969521,False,False
332692-93989,93989-location,Dogs & Cats Hospital,38235-93989,21-93989,2025-01-24,2025-01-24 11:30:00,30,Appointment,Exam,Kept,"EJF: 01-24-25 at 9:24a: ADR, lethargic",Professional Services,False,False,2025-01-24,2025-01-24,507.3,9.0,True,True,5.0,False,11.5,Friday,11,1,4,False,True,False,False,30,,,,0.275092936802974,0.3671988388969521,False,False
331348-93989,93989-location,Dogs & Cats Hospital,38243-93989,166-93989,2025-01-02,2025-01-02 10:00:00,15,Appointment,Technician appointment,Kept,"ACF: 12-19-24 at 1:31p: recheck mouth (fistula repair), recheck ears, suture removal af",Professional Services,False,False,2024-12-19,2025-01-02,0.0,,False,False,,True,346.0,Thursday,10,1,3,False,True,False,False,15,,,,0.4013605442176871,0.3671988388969521,False,False
331567-93989,93989-location,Dogs & Cats Hospital,38243-93989,142-93989,2025-01-02,2025-01-02 10:30:00,15,Appointment,Exam,Kept,"TOR: 12-27-24 at 1:04p: S/R recheck mass_x000D_
_x000D_
12/31/2024 10:38 AM: Appointment is confirmed",Professional Services,False,False,2024-12-27,2025-01-02,0.0,,False,False,,True,154.5,Thursday,10,1,3,False,True,False,False,15,2025-01-02 10:00:00,0.0,1.0,0.24581005586592178,0.3671988388969521,False,False
332751-93989,93989-location,Dogs & Cats Hospital,38244-93989,166-93989,2025-01-28,2025-01-28 10:00:00,15,Appointment,Technician appointment,Kept,"PEP: 01-27-25 at 12:28p: flu booster_x000D_
_x000D_
SJ: 01-28-25 at 10:05a: Assistant left Credit card and gas station will come back by after she finds it.",Professional Services,False,False,2025-01-27,2025-01-28,54.0,2.0,True,True,2.0,False,34.0,Tuesday,10,1,1,False,True,False,False,15,,,,0.4013605442176871,0.3671988388969521,False,False
331136-93989,93989-location,Dogs & Cats Hospital,38245-93989,166-93989,2025-01-03,2025-01-03 14:00:00,15,Appointment,Technician appointment,Rescheduled,"TOR: 01-03-25 at 12:03p: Conflict_x000D_
_x000D_
BJW: 12-13-24 at 4:28p: Fe Leuk booster_x000D_
_x000D_
1/1/2025 2:26 PM: Appointment is confirmed",Professional Services,False,False,2024-12-13,2025-01-03,0.0,,False,False,,True,518.0,Friday,14,1,4,False,False,True,False,15,,,,0.4013605442176871,0.3671988388969521,False,False
33188-93989,93989-location,Dogs & Cats Hospital,38245-93989,166-93989,2025-01-10,2025-01-10 13:45:00,15,Appointment,Technician appointment,Kept,"BJW: 12-13-24 at 4:28p: Fe Leuk booster_x000D_
_x000D_
1/1/2025 2:26 PM: Appointment is confirmed_x000D_
_x000D_
7/12/2025 2:21 PM: Appointment is confirmed",Professional Services,False,False,2024-12-13,2025-01-10,33.5,2.0,True,True,2.0,False,685.75,Friday,13,1,4,False,False,True,False,15,2025-01-03 14:00:00,6.0,1.0,0.4013605442176871,0.3671988388969521,False,False
331642-93989,93989-location,Dogs & Cats Hospital,38247-93989,142-93989,2025-01-20,2025-01-20 08:30:00,15,Appointment,Exam,Kept,"LKM: 12-30-24 at 11:46a: Puppy Boosters_x000D_
_x000D_
1/18/2025 8:53 AM: Appointment is confirmed",Professional Services,False,False,2024-12-30,2025-01-20,218.75,6.25,True,True,7.0,False,512.5,Monday,8,1,0,False,True,False,False,15,,,,0.24581005586592178,0.3671988388969521,False,False
333238-93989,93989-location,Dogs & Cats Hospital,38247-93989,21-93989,2025-02-07,2025-02-07 08:00:00,45,Appointment,Exam,Kept,"SJ: 02-06-25 at 5:09p: Exam remove concrete from foot and paw pad areas, owner will NPO in case sedation is required",Professional Services,False,False,2025-02-06,2025-02-07,213.0,20.0,True,True,6.0,False,32.0,Friday,8,2,4,False,True,False,False,45,2025-01-20 08:30:00,17.0,0.0,0.275092936802974,0.3671988388969521,False,False
333838-93989,93989-location,Dogs & Cats Hospital,38247-93989,142-93989,2025-02-24,2025-02-24 10:30:00,30,Appointment,Exam,Kept,"JH: 02-24-25 at 10:20a: accidental check in_x000D_
TOR: 02-24-25 at 7:51a: Poss ear infection",Professional Services,False,False,2025-02-24,2025-02-24,201.0,6.0,True,True,6.0,False,10.5,Monday,10,2,0,False,True,False,False,30,2025-02-07 08:00:00,17.0,0.0,0.24581005586592178,0.3671988388969521,False,False
331179-93989,93989-location,Dogs & Cats Hospital,38248-93989,21-93989,2025-01-06,2025-01-06 09:30:00,15,Appointment,Exam,No Show,"JH: 01-06-25 at 9:44a: LMOM regarding missed appt_x000D_
JH: 12-16-24 at 12:25p: Sedated recheck",Professional Services,True,False,2024-12-16,2025-01-06,0.0,,False,False,,True,513.5,Monday,9,1,0,False,True,False,False,15,,,,0.275092936802974,0.3671988388969521,False,False
33238-93989,93989-location,Dogs & Cats Hospital,3825-93989,35-93989,2025-01-30,2025-01-30 08:30:00,15,Appointment,Boarding,Kept,"TOR: 11-21-24 at 9:58a: Board til 2/5 wed_x000D_
_x000D_
1/28/2025 8:54 AM: Appointment is confirmed",Boarding,False,False,2024-11-21,2025-01-30,0.0,,False,False,,True,1688.5,Thursday,8,1,3,False,True,False,False,15,,,,0.859504132231405,0.3671988388969521,False,False
331262-93989,93989-location,Dogs & Cats Hospital,38251-93989,21-93989,2025-01-02,2025-01-02 07:45:00,15,Appointment,Note,Cancelled,BC: 12-18-24 at 9:47a: Check on Coltrane after starting Prozac,Professional Services,True,False,2024-12-18,2025-01-02,0.0,,False,False,,True,367.75,Thursday,7,1,3,False,True,False,False,15,,,,0.275092936802974,0.3671988388969521,False,False
331261-93989,93989-location,Dogs & Cats Hospital,38251-93989,23-93989,2025-01-16,2025-01-16 09:30:00,15,Appointment,Exam,Rescheduled,"JH: 01-09-25 at 5:06p: wanted to move Coltrane (1/16) and Lucy (1/23) to the same day (1/17)_x000D_
JH: 12-18-24 at 9:44a: Recheck BW after starting Rx",Professional Services,False,False,2024-12-18,2025-01-16,0.0,,False,False,,True,705.5,Thursday,9,1,3,False,True,False,False,15,2025-01-02 07:45:00,14.0,1.0,0.23934426229508196,0.3671988388969521,False,False
33291-93989,93989-location,Dogs & Cats Hospital,38251-93989,21-93989,2025-01-17,2025-01-17 09:45:00,15,Appointment,Exam,Kept,"JH: 12-18-24 at 9:44a: Recheck BW after starting Rx_x000D_
_x000D_
1/15/2025 10:14 AM: Appointment is confirmed",Professional Services,False,False,2024-12-18,2025-01-17,254.4,73.0,True,True,5.0,False,729.75,Friday,9,1,4,False,True,False,False,15,2025-01-16 09:30:00,1.0,1.0,0.275092936802974,0.3671988388969521,False,False
331332-93989,93989-location,Dogs & Cats Hospital,38252-93989,21-93989,2025-01-10,2025-01-10 08:00:00,30,Appointment,Exam,Kept,"SJ: 12-19-24 at 9:07a: Next vaccines_x000D_
_x000D_
1/8/2025 8:40 AM: Appointment is confirmed",Professional Services,False,False,2024-12-19,2025-01-10,98.3,5.0,True,True,5.0,False,536.0,Friday,8,1,4,False,True,False,False,30,,,,0.275092936802974,0.3671988388969521,False,False
33211-93989,93989-location,Dogs & Cats Hospital,38252-93989,65-93989,2025-02-17,2025-02-17 08:45:00,45,Appointment,Surgery,Cancelled,"TOR: 01-10-25 at 9:13a: Neuter_x000D_
_x000D_
SJ: 02-15-25 at 10:47a: Cancelled no explanation",Surgery,True,False,2025-01-10,2025-02-17,0.0,,False,False,,True,920.75,Monday,8,2,0,False,True,False,False,45,2025-01-10 08:00:00,38.0,0.0,0.4251968503937008,0.3671988388969521,False,False
3329-93989,93989-location,Dogs & Cats Hospital,38254-93989,21-93989,2025-01-17,2025-01-17 09:30:00,1,Appointment,Exam,Kept,"TOR: 12-26-24 at 10:57a: Follow up from starting meds_x000D_
_x000D_
1/15/2025 10:15 AM: Appointment is confirmed",Professional Services,False,False,2024-12-26,2025-01-17,295.3,123.0,True,True,4.0,False,537.5,Friday,9,1,4,False,True,False,False,1,,,,0.275092936802974,0.3671988388969521,False,False
331514-93989,93989-location,Dogs & Cats Hospital,38254-93989,23-93989,2025-01-23,2025-01-23 09:00:00,1,Appointment,Exam,Rescheduled,"JH: 01-09-25 at 5:06p: wanted to move Coltrane (1/16) and Lucy (1/23) to the same day (1/17)_x000D_
TOR: 12-26-24 at 10:57a: Follow up from starting meds",Professional Services,False,False,2024-12-26,2025-01-23,0.0,,False,False,,True,681.0,Thursday,9,1,3,False,True,False,False,1,2025-01-17 09:30:00,5.0,0.0,0.23934426229508196,0.3671988388969521,False,False
331639-93989,93989-location,Dogs & Cats Hospital,38255-93989,65-93989,2025-01-20,2025-01-20 10:30:00,30,Appointment,Exam,Rescheduled,PEB: 12-30-24 at 11:39a: Pup boosters,Professional Services,False,False,2024-12-30,2025-01-20,0.0,,False,False,,True,514.5,Monday,10,1,0,False,True,False,False,30,,,,0.4251968503937008,0.3671988388969521,False,False
331749-93989,93989-location,Dogs & Cats Hospital,38255-93989,23-93989,2025-01-21,2025-01-21 10:30:00,30,Appointment,Exam,Kept,"PEB: 12-30-24 at 11:39a: Pup boosters_x000D_
_x000D_
1/20/2025 10:36 AM: Appointment is confirmed",Professional Services,False,False,2024-12-30,2025-01-21,129.64,7.33,True,True,8.0,False,538.5,Tuesday,10,1,1,False,True,False,False,30,2025-01-20 10:30:00,1.0,1.0,0.23934426229508196,0.3671988388969521,False,False
332581-93989,93989-location,Dogs & Cats Hospital,38255-93989,23-93989,2025-02-11,2025-02-11 10:00:00,15,Appointment,Exam,Kept,"JH: 01-21-25 at 10:55a: Puppy boosters_x000D_
_x000D_
2/9/2025 10:43 AM: Appointment is confirmed",Professional Services,False,False,2025-01-21,2025-02-11,234.9,8.25,True,True,9.0,False,514.0,Tuesday,10,2,1,False,True,False,False,15,2025-01-21 10:30:00,20.0,0.5,0.23934426229508196,0.3671988388969521,False,False
331455-93989,93989-location,Dogs & Cats Hospital,38256-93989,23-93989,2025-01-08,2025-01-08 08:00:00,30,Appointment,Surgery,Kept,"TOR: 12-23-24 at 12:17p: Booster and Neuter_x000D_
_x000D_
1/7/2025 9:28 AM: Appointment is confirmed",Surgery,False,False,2024-12-23,2025-01-08,289.1,11.0,True,True,11.0,False,392.0,Wednesday,8,1,2,False,True,False,False,30,,,,0.23934426229508196,0.3671988388969521,False,False
331898-93989,93989-location,Dogs & Cats Hospital,38258-93989,166-93989,2025-01-08,2025-01-08 10:15:00,15,Appointment,Technician appointment,Kept,JH: 01-03-25 at 10:20a: S/R,Professional Services,False,False,2025-01-03,2025-01-08,0.0,,False,False,,True,130.25,Wednesday,10,1,2,False,True,False,False,15,,,,0.4013605442176871,0.3671988388969521,False,False
331792-93989,93989-location,Dogs & Cats Hospital,38258-93989,166-93989,2025-01-10,2025-01-10 16:00:00,15,Appointment,Technician appointment,Rescheduled,"JH: 01-06-25 at 4:13p: O will be out of town, moved to Wed 1/8_x000D_
JH: 01-03-25 at 10:20a: S/R",Professional Services,False,False,2025-01-03,2025-01-10,0.0,,False,False,,True,184.0,Friday,16,1,4,False,False,True,False,15,2025-01-08 10:15:00,2.0,1.0,0.4013605442176871,0.3671988388969521,False,False
332467-93989,93989-location,Dogs & Cats Hospital,38258-93989,166-93989,2025-01-20,2025-01-20 10:15:00,15,Appointment,Technician appointment,Kept,"TOR: 01-17-25 at 3:12p: S/R, still have a few sutures on tummy_x000D_
_x000D_
1/18/2025 10:19 AM: Appointment is confirmed",Professional Services,False,False,2025-01-17,2025-01-20,0.0,,False,False,,True,82.25,Monday,10,1,0,False,True,False,False,15,2025-01-10 16:00:00,9.0,1.0,0.4013605442176871,0.3671988388969521,False,False
331846-93989,93989-location,Dogs & Cats Hospital,38259-93989,142-93989,2025-01-06,2025-01-06 09:00:00,30,Appointment,Exam,Kept,"JH: 01-06-25 at 7:37a: ADR ~4 days, restless at night",Professional Services,False,False,2025-01-06,2025-01-06,156.5,14.0,True,True,5.0,False,9.0,Monday,9,1,0,False,True,False,False,30,,,,0.24581005586592178,0.3671988388969521,False,False
331434-93989,93989-location,Dogs & Cats Hospital,38259-93989,142-93989,2025-01-13,2025-01-13 10:00:00,30,Appointment,Exam,Kept,"PEB: 12-23-24 at 9:18a: 2nd pup boosters_x000D_
_x000D_
1/11/2025 10:09 AM: Appointment is confirmed",Professional Services,False,False,2024-12-23,2025-01-13,120.4,9.0,True,True,9.0,False,514.0,Monday,10,1,0,False,True,False,False,30,2025-01-06 09:00:00,7.0,0.0,0.24581005586592178,0.3671988388969521,False,False
33219-93989,93989-location,Dogs & Cats Hospital,38259-93989,142-93989,2025-02-03,2025-02-03 14:00:00,30,Appointment,Exam,Kept,"JH: 01-13-25 at 10:31a: flu booster, RV w/AF_x000D_
_x000D_
2/1/2025 2:07 PM: Appointment is confirmed",Professional Services,False,False,2025-01-13,2025-02-03,212.5,6.25,True,True,7.0,False,518.0,Monday,14,2,0,False,False,True,False,30,2025-01-13 10:00:00,21.0,0.0,0.24581005586592178,0.3671988388969521,False,False
